id,date,business_name,pzdm,name,settlement,opening,highest_price,lowest_price,today_close,clearing,ups_downs_1,ups_downs_2,turnover_hand,empty_plate,increase_decrease,turnover_volume,delivery_settlement_price
168418,20140905,F4,IF,IF1409,2436.8,2450,2475.4,2443.2,2470.2,2466.4,33.4,29.6,862928,148414,0,6.36E+11,0
168419,20140905,F4,IF,IF1410,2443.8,2455,2482,2451.2,2476.6,2473.2,32.8,29.4,26900,15872,0,19887275280,0
168420,20140905,F4,IF,IF1412,2460,2470.6,2500.2,2469.2,2495.6,2491.8,35.6,31.8,28459,28098,0,21183896820,0
168421,20140905,F4,IF,IF1503,2481,2495.8,2520.2,2491,2518.2,2513.8,37.2,32.8,4738,6238,0,3560662560,0
968269,20140905,F4,IF,IF,0,2455.2,2480.4,2448.6,2475.8,0,0,0,923025,198622,0,0,0
167836,20140909,F4,IF,IF1409,2466.4,2471,2473,2449,2457.6,2455.8,-8.8,-10.6,605014,143510,0,4.46E+11,0
167837,20140909,F4,IF,IF1410,2473.2,2476.6,2479.8,2457.2,2466,2463.4,-7.2,-9.8,21037,17619,0,15564212100,0
167838,20140909,F4,IF,IF1412,2491.8,2496,2498.8,2475,2483.4,2482.2,-8.4,-9.6,20587,28734,0,15348562740,0
167839,20140909,F4,IF,IF1503,2513.8,2519.6,2524,2498.6,2506,2506.2,-7.8,-7.6,4163,7587,0,3134598900,0
968311,20140909,F4,IF,IF,0,2476.6,2478.6,2455.2,2464,0,0,0,650801,197450,0,0,0
167564,20140910,F4,IF,IF1409,2455.8,2451,2453.2,2427.4,2441.4,2441.2,-14.4,-14.6,663006,133476,0,4.85E+11,0
167565,20140910,F4,IF,IF1410,2463.4,2460.2,2462.6,2436.2,2448.4,2449,-15,-14.4,25737,19933,0,18892316040,0
167566,20140910,F4,IF,IF1412,2482.2,2477.8,2478,2454.6,2465.4,2465.8,-16.8,-16.4,21481,29672,0,15882274020,0
167567,20140910,F4,IF,IF1503,2506.2,2500,2502.2,2478.2,2488.2,2490,-18,-16.2,2477,7818,0,1849382940,0
968355,20140910,F4,IF,IF,0,2457.4,2459,2434.2,2447.8,0,0,0,712701,190899,0,0,0
167137,20140911,F4,IF,IF1409,2441.2,2441.2,2478.6,2417.6,2418,2424.4,-23.2,-16.8,1044577,124423,0,7.66E+11,0
167138,20140911,F4,IF,IF1410,2449,2448.4,2485.6,2425,2425,2431.6,-24,-17.4,65336,24522,0,48054510300,0
167139,20140911,F4,IF,IF1412,2465.8,2465.8,2498.8,2441.4,2442.6,2448.4,-23.2,-17.4,38898,29214,0,28768507920,0
167140,20140911,F4,IF,IF1503,2490,2482.4,2524,2465.4,2466,2471.8,-24,-18.2,4614,7961,0,3449689620,0
968399,20140911,F4,IF,IF,0,2447.8,2483.4,2424.2,2424.8,0,0,0,1153425,186120,0,0,0
166710,20140912,F4,IF,IF1409,2424.4,2419,2445.8,2415.8,2439.2,2441.2,14.8,16.8,779624,118789,0,5.69E+11,0
166711,20140912,F4,IF,IF1410,2431.6,2428,2452,2423.2,2446.6,2447.8,15,16.2,54829,28722,0,40107177000,0
166712,20140912,F4,IF,IF1412,2448.4,2442,2466,2438.6,2461.4,2462,13,13.6,22870,29289,0,16824453120,0
166713,20140912,F4,IF,IF1503,2471.8,2458.8,2488.2,2458.8,2484.2,2484.4,12.4,12.6,2148,8025,0,1595110620,0
968442,20140912,F4,IF,IF,0,2425.8,2451.2,2422.6,2445.8,0,0,0,859471,184825,0,0,0
166283,20140915,F4,IF,IF1409,2441.2,2430,2442,2421,2433,2436,-8.2,-5.2,649235,103455,0,4.74E+11,0
166284,20140915,F4,IF,IF1410,2447.8,2441,2449.4,2429.4,2441,2444.2,-6.8,-3.6,88731,44861,0,64947186540,0
166285,20140915,F4,IF,IF1412,2462,2455,2464,2445,2456,2459.2,-6,-2.8,19682,29705,0,14491477080,0
166286,20140915,F4,IF,IF1503,2484.4,2483,2485.2,2466.2,2478.4,2480,-6,-4.4,2227,8142,0,1654270260,0
968485,20140915,F4,IF,IF,0,2436.2,2448.4,2428,2440.6,0,0,0,759875,186163,0,0,0
165856,20140916,F4,IF,IF1409,2436,2434.6,2452,2386.2,2394.2,2400.2,-41.8,-35.8,892304,82060,0,6.49E+11,0
165857,20140916,F4,IF,IF1410,2444.2,2441.4,2461,2394,2399.8,2407.8,-44.4,-36.4,221932,73755,0,1.62E+11,0
165858,20140916,F4,IF,IF1412,2459.2,2453,2475.4,2407,2415,2421.2,-44.2,-38,36884,30187,0,27067051020,0
165859,20140916,F4,IF,IF1503,2480,2478.2,2496,2432.6,2437.2,2445.2,-42.8,-34.8,4971,8429,0,3678001740,0
968529,20140916,F4,IF,IF,0,2442.2,2459.6,2394.4,2401.4,0,0,0,1156091,194431,0,0,0
165426,20140917,F4,IF,IF1409,2400.2,2404.6,2408.8,2386.6,2402,2401,1.8,0.8,530455,61413,0,3.82E+11,0
165427,20140917,F4,IF,IF1410,2407.8,2413.6,2415,2395.6,2409.6,2408,1.8,0.2,281164,88711,0,2.03E+11,0
165428,20140917,F4,IF,IF1412,2421.2,2421.2,2429.6,2409.2,2424,2421.6,2.8,0.4,23448,30492,0,17033857920,0
165429,20140917,F4,IF,IF1503,2445.2,2445,2453.4,2428.6,2444,2441.6,-1.2,-3.6,4701,7819,0,3444276060,0
968573,20140917,F4,IF,IF,0,2412.8,2416,2395.6,2410.8,0,0,0,839768,188435,0,0,0
164996,20140918,F4,IF,IF1409,2401,2402,2415,2392.2,2405.8,2402.4,4.8,1.4,244568,27951,0,1.76E+11,0
164997,20140918,F4,IF,IF1410,2408,2407,2424.6,2398.2,2414,2410.8,6,2.8,655674,116261,0,4.74E+11,0
164998,20140918,F4,IF,IF1412,2421.6,2425,2436,2412.6,2426.8,2423.2,5.2,1.6,25040,31879,0,18211139340,0
164999,20140918,F4,IF,IF1503,2441.6,2445.2,2454.6,2433.4,2445.4,2443,3.8,1.4,2438,7891,0,1787387220,0
968617,20140918,F4,IF,IF,0,2409.8,2425.2,2400.2,2416.4,0,0,0,927720,183982,0,0,0
164566,20140919,F4,IF,IF1409,2402.4,2418,2421.8,2402.4,2419.4,2419.41,17,17.01,86754,0,0,62785192140,0
164567,20140919,F4,IF,IF1410,2410.8,2417.2,2446.8,2411.2,2441.4,2439.6,30.6,28.8,837992,133563,0,6.10E+11,0
164568,20140919,F4,IF,IF1412,2423.2,2427,2459.4,2425,2454.4,2452.8,31.2,29.6,33190,32035,0,24306494880,0
164569,20140919,F4,IF,IF1503,2443,2446.6,2477,2444.8,2472.4,2471,29.4,28,4001,7518,0,2953544160,0
968659,20140919,F4,IF,IF,0,2420.2,2448.8,2414.2,2444.8,0,0,0,961937,173116,0,0,0
164136,20140922,F4,IF,IF1410,2439.6,2438.2,2438.6,2375.6,2389.2,2383.2,-50.4,-56.4,813739,130900,0,5.86E+11,0
164137,20140922,F4,IF,IF1411,2439.6,2443.4,2445.2,2383.6,2395.6,2390,-44,-49.6,5378,964,0,3882145380,0
164138,20140922,F4,IF,IF1412,2452.8,2450,2451.8,2388.4,2400.2,2394.8,-52.6,-58,42530,31072,0,30793285680,0
164139,20140922,F4,IF,IF1503,2471,2476,2476,2408,2418.2,2414.8,-52.8,-56.2,3842,7671,0,2803845180,0
968704,20140922,F4,IF,IF,0,2442,2442,2379.4,2392.6,0,0,0,865489,170607,0,0,0
163706,20140923,F4,IF,IF1410,2383.2,2387.6,2416.8,2387,2403.8,2408.2,20.6,25,752765,132865,0,5.43E+11,0
163707,20140923,F4,IF,IF1411,2390,2391.6,2423.4,2391.6,2411,2414.4,21,24.4,4502,794,0,3253843260,0
163708,20140923,F4,IF,IF1412,2394.8,2395,2429.2,2395,2416.4,2420.4,21.6,25.6,35734,31568,0,25893021420,0
163709,20140923,F4,IF,IF1503,2414.8,2417.4,2448,2417.4,2436.4,2440.2,21.6,25.4,3343,7893,0,2440231800,0
968748,20140923,F4,IF,IF,0,2390.4,2420.2,2390.4,2407.6,0,0,0,796344,173120,0,0,0
163276,20140924,F4,IF,IF1410,2408.2,2402.8,2469.8,2393,2468.4,2465,60.2,56.8,1032475,157619,0,7.55E+11,0
163277,20140924,F4,IF,IF1411,2414.4,2409,2476.6,2400.4,2475.4,2472.2,61,57.8,8191,1382,0,6010080120,0
163278,20140924,F4,IF,IF1412,2420.4,2416,2483.8,2407,2482.8,2480,62.4,59.6,49377,32520,0,36329620800,0
163279,20140924,F4,IF,IF1503,2440.2,2436.4,2505.6,2426.6,2504.4,2500,64.2,59.8,5186,8310,0,3854736300,0
968792,20140924,F4,IF,IF,0,2406.8,2473,2397.6,2472.2,0,0,0,1095229,199831,0,0,0
162846,20140925,F4,IF,IF1410,2465,2476,2495.8,2445,2454.6,2455.4,-10.4,-9.6,974558,154715,0,7.23E+11,0
162847,20140925,F4,IF,IF1411,2472.2,2485,2503.4,2452,2463.8,2463.2,-8.4,-9,9957,2085,0,7415365920,0
162848,20140925,F4,IF,IF1412,2480,2487.2,2512.8,2461.2,2470.6,2470.4,-9.4,-9.6,51406,33446,0,38417066640,0
162849,20140925,F4,IF,IF1503,2500,2510.8,2533,2483,2493.2,2493,-6.8,-7,5126,8478,0,3865668300,0
968835,20140925,F4,IF,IF,0,2479.4,2500,2449.4,2459,0,0,0,1041047,198724,0,0,0
162373,20140926,F4,IF,IF1410,2455.4,2446.6,2464.6,2435.2,2450.8,2453,-4.6,-2.4,833638,152423,0,6.13E+11,0
162374,20140926,F4,IF,IF1411,2463.2,2454,2471,2443,2458.4,2460.4,-4.8,-2.8,9504,2322,0,7007461800,0
162375,20140926,F4,IF,IF1412,2470.4,2464.4,2479,2449.6,2465,2468,-5.4,-2.4,43121,34252,0,31898922120,0
162376,20140926,F4,IF,IF1503,2493,2483,2499.8,2472,2486.6,2489,-6.4,-4,3826,8252,0,2853728820,0
968878,20140926,F4,IF,IF,0,2451.2,2468,2439.2,2454.8,0,0,0,890089,197249,0,0,0
161943,20140929,F4,IF,IF1410,2453,2450,2462.4,2440.2,2455.2,2454,2.2,1,610894,146791,0,4.50E+11,0
161944,20140929,F4,IF,IF1411,2460.4,2462.2,2469.2,2447.6,2460.4,2459.8,0,-0.6,5455,2875,0,4025031960,0
161945,20140929,F4,IF,IF1412,2468,2466,2476,2454,2467.8,2467.4,-0.2,-0.6,27727,34090,0,20516431200,0
161946,20140929,F4,IF,IF1503,2489,2490.4,2498.4,2477.4,2487.8,2488,-1.2,-1,2444,8286,0,1825218600,0
968922,20140929,F4,IF,IF,0,2454.6,2466.2,2444,2459,0,0,0,646520,192042,0,0,0
161513,20140930,F4,IF,IF1410,2454,2460.2,2466.8,2445.2,2453.2,2454.2,-0.8,0.2,563308,137904,0,4.15E+11,0
161514,20140930,F4,IF,IF1411,2459.8,2463,2472.4,2451.4,2461.8,2459,2,-0.8,6567,3312,0,4851529980,0
161515,20140930,F4,IF,IF1412,2467.4,2467.4,2479,2460,2468,2467.2,0.6,-0.2,22362,34379,0,16571740320,0
161516,20140930,F4,IF,IF1503,2488,2490,2499.4,2480,2488.6,2488,0.6,0,2231,8255,0,1666680360,0
968966,20140930,F4,IF,IF,0,2462.8,2470,2449.6,2457.8,0,0,0,594468,183850,0,0,0
161083,20141008,F4,IF,IF1410,2454.2,2468,2486,2446.8,2483.6,2479.2,29.4,25,684472,134400,0,5.07E+11,0
161084,20141008,F4,IF,IF1411,2459,2470.8,2491.6,2454.8,2490,2485.4,31,26.4,14852,5453,0,11023620000,0
161085,20141008,F4,IF,IF1412,2467.2,2471.2,2499.8,2461.4,2498.2,2493.2,31,26,34053,36418,0,25347787080,0
161086,20141008,F4,IF,IF1503,2488,2496.6,2518,2481.8,2516.6,2511.6,28.6,23.6,3408,8245,0,2556515400,0
969011,20141008,F4,IF,IF,0,2470,2490.2,2451.4,2488.2,0,0,0,736785,184516,0,0,0
160653,20141009,F4,IF,IF1410,2479.2,2487,2494.8,2467.2,2475,2478.8,-4.2,-0.4,643682,130869,0,4.79E+11,0
160654,20141009,F4,IF,IF1411,2485.4,2486.4,2501,2473.4,2481.6,2484.8,-3.8,-0.6,18534,8331,0,13834347900,0
160655,20141009,F4,IF,IF1412,2493.2,2500.6,2509.8,2482.8,2492,2494,-1.2,0.8,35801,38369,0,26823809640,0
160656,20141009,F4,IF,IF1503,2511.6,2522.6,2528.4,2502.6,2510.2,2512.6,-1.4,1,4151,8234,0,3134379300,0
969054,20141009,F4,IF,IF,0,2491.2,2499.2,2471.8,2480.4,0,0,0,702168,185803,0,0,0
160223,20141010,F4,IF,IF1410,2478.8,2468.2,2483,2457,2469.8,2465.2,-9,-13.6,714532,121314,0,5.29E+11,0
160224,20141010,F4,IF,IF1411,2484.8,2476.4,2488.8,2463.6,2474.6,2471,-10.2,-13.8,22287,11227,0,16549701420,0
160225,20141010,F4,IF,IF1412,2494,2484.8,2497.4,2471.2,2482.8,2479,-11.2,-15,33273,37048,0,24791548320,0
160226,20141010,F4,IF,IF1503,2512.6,2503.6,2516,2491.2,2501,2498,-11.6,-14.6,2855,8241,0,2142853680,0
969097,20141010,F4,IF,IF,0,2473.6,2487.2,2461.4,2474.2,0,0,0,772947,177830,0,0,0
159793,20141013,F4,IF,IF1410,2465.2,2465.2,2467,2425,2454.4,2450.6,-10.8,-14.6,718714,110836,0,5.27E+11,0
159794,20141013,F4,IF,IF1411,2471,2477.2,2477.2,2432.2,2460.2,2455.8,-10.8,-15.2,49183,20325,0,36144089100,0
159795,20141013,F4,IF,IF1412,2479,2481.6,2481.6,2440,2466.6,2463.8,-12.4,-15.2,38889,37473,0,28663758480,0
159796,20141013,F4,IF,IF1503,2498,2495,2498.4,2459.4,2486.4,2482.4,-11.6,-15.6,3263,8327,0,2425357080,0
969141,20141013,F4,IF,IF,0,2470.8,2471.2,2430.4,2459.2,0,0,0,810049,176961,0,0,0
159363,20141014,F4,IF,IF1410,2450.6,2449.6,2462.4,2423.2,2438.6,2436,-12,-14.6,719856,91676,0,5.28E+11,0
159364,20141014,F4,IF,IF1411,2455.8,2454.8,2468,2429,2442.6,2441,-13.2,-14.8,85958,32322,0,63179519160,0
159365,20141014,F4,IF,IF1412,2463.8,2460.8,2475.6,2436,2449,2446.8,-14.8,-17,36986,39252,0,27262144020,0
159366,20141014,F4,IF,IF1503,2482.4,2485.8,2494,2455,2467,2465.8,-15.4,-16.6,3113,8527,0,2311797780,0
969185,20141014,F4,IF,IF,0,2454.2,2467.2,2428.6,2443.2,0,0,0,845913,171777,0,0,0
158933,20141015,F4,IF,IF1410,2436,2440,2465.8,2425.4,2455,2456.6,19,20.6,762348,63703,0,5.60E+11,0
158934,20141015,F4,IF,IF1411,2441,2442.6,2467.4,2430,2458.8,2459.6,17.8,18.6,215268,53144,0,1.58E+11,0
158935,20141015,F4,IF,IF1412,2446.8,2452,2472,2437,2464,2465,17.2,18.2,41811,38710,0,30809453100,0
158936,20141015,F4,IF,IF1503,2465.8,2467.6,2490.6,2454.4,2482.2,2483.2,16.4,17.4,3713,8808,0,2757723240,0
969230,20141015,F4,IF,IF,0,2444.8,2467.6,2430.4,2459.8,0,0,0,1023140,164365,0,0,0
158503,20141016,F4,IF,IF1410,2456.6,2445,2475.8,2438.4,2446.6,2450.6,-10,-6,435024,26584,0,3.21E+11,0
158504,20141016,F4,IF,IF1411,2459.6,2450.2,2482.4,2442.2,2450.8,2454.6,-8.8,-5,706187,94215,0,5.22E+11,0
158505,20141016,F4,IF,IF1412,2465,2457.2,2486.6,2448.2,2454.6,2458.6,-10.4,-6.4,53168,39374,0,39352120980,0
158506,20141016,F4,IF,IF1503,2483.2,2475,2504,2465.4,2471.8,2476.2,-11.4,-7,5266,8655,0,3924895380,0
969274,20141016,F4,IF,IF,0,2451.2,2482.2,2443.4,2452.2,0,0,0,1199645,168828,0,0,0
158073,20141017,F4,IF,IF1410,2450.6,2447.8,2453,2417.2,2438,2438.03,-12.6,-12.57,95434,0,0,69775910400,0
158074,20141017,F4,IF,IF1411,2454.6,2452.8,2462,2425.4,2444.4,2449.4,-10.2,-5.2,867840,120024,0,6.37E+11,0
158075,20141017,F4,IF,IF1412,2458.6,2461,2466.8,2429.6,2448.8,2454,-9.8,-4.6,59469,38131,0,43686712680,0
158076,20141017,F4,IF,IF1503,2476.2,2472.2,2484.4,2446.8,2467,2470.2,-9.2,-6,4808,8612,0,3556222020,0
969318,20141017,F4,IF,IF,0,2454.2,2463,2426.8,2446.4,0,0,0,1027551,166767,0,0,0
157643,20141020,F4,IF,IF1411,2449.4,2454.8,2459.6,2442.2,2453.8,2455,4.4,5.6,641808,123535,0,4.72E+11,0
157644,20141020,F4,IF,IF1412,2454,2454,2464,2447.4,2458.8,2459.6,4.8,5.6,33173,38189,0,24463111200,0
157645,20141020,F4,IF,IF1503,2470.2,2479.6,2480,2462.2,2472.6,2473.8,2.4,3.6,4967,8291,0,3685462140,0
157646,20141020,F4,IF,IF1506,2470.2,2484,2489.6,2470.4,2479.2,2481,9,10.8,2660,1076,0,1980206040,0
969362,20141020,F4,IF,IF,0,2457,2461.6,2444.6,2456,0,0,0,682608,171091,0,0,0
157213,20141021,F4,IF,IF1411,2455,2453.6,2463.8,2436.2,2439.4,2441,-15.6,-14,747899,128575,0,5.50E+11,0
157214,20141021,F4,IF,IF1412,2459.6,2460,2468,2441,2443.8,2445.8,-15.8,-13.8,39715,38492,0,29242303620,0
157215,20141021,F4,IF,IF1503,2473.8,2473.4,2482,2456.2,2459,2460.2,-14.8,-13.6,3435,8313,0,2544404340,0
157216,20141021,F4,IF,IF1506,2481,2479.2,2488.6,2462.4,2463.8,2466.2,-17.2,-14.8,821,1166,0,609589620,0
969406,20141021,F4,IF,IF,0,2455.6,2464.8,2438.4,2441.4,0,0,0,791870,176546,0,0,0
156783,20141022,F4,IF,IF1411,2441,2442.8,2453.2,2426.2,2428.6,2430.2,-12.4,-10.8,705278,132085,0,5.16E+11,0
156784,20141022,F4,IF,IF1412,2445.8,2445.8,2457,2431.6,2433.4,2435.4,-12.4,-10.4,39511,38071,0,28975265280,0
156785,20141022,F4,IF,IF1503,2460.2,2461.2,2473,2447,2448.8,2451.2,-11.4,-9,3150,8288,0,2324626980,0
156786,20141022,F4,IF,IF1506,2466.2,2469,2478.4,2454,2455,2457.6,-11.2,-8.6,974,1294,0,719922300,0
969450,20141022,F4,IF,IF,0,2445,2454.6,2428.4,2430.8,0,0,0,748913,179738,0,0,0
156351,20141023,F4,IF,IF1411,2430.2,2426.6,2436.6,2402.6,2405.6,2406.4,-24.6,-23.8,814216,130542,0,5.91E+11,0
156352,20141023,F4,IF,IF1412,2435.4,2431.2,2440.8,2407.2,2409.8,2410.8,-25.6,-24.6,48149,37384,0,35004324780,0
156353,20141023,F4,IF,IF1503,2451.2,2447.6,2456.8,2424.8,2427.6,2427.8,-23.6,-23.4,4313,8362,0,3156299400,0
156354,20141023,F4,IF,IF1506,2457.6,2454,2462.4,2430.6,2431.6,2433.2,-26,-24.4,1081,1510,0,792119400,0
969493,20141023,F4,IF,IF,0,2428.8,2438.4,2404.8,2407.8,0,0,0,867759,177798,0,0,0
155919,20141024,F4,IF,IF1411,2406.4,2408,2413.6,2396,2396.6,2402,-9.8,-4.4,616341,133232,0,4.45E+11,0
155920,20141024,F4,IF,IF1412,2410.8,2412,2418.2,2401.8,2402.8,2407,-8,-3.8,36062,38500,0,26087922180,0
155921,20141024,F4,IF,IF1503,2427.8,2427.6,2435,2418,2419.4,2423.2,-8.4,-4.6,2866,8271,0,2087045520,0
155922,20141024,F4,IF,IF1506,2433.2,2436.2,2440,2190,2420,2412.2,-13.2,-21,1294,1523,0,939211500,0
969536,20141024,F4,IF,IF,0,2410.2,2415.2,2398.4,2399.2,0,0,0,656563,181526,0,0,0
155487,20141027,F4,IF,IF1411,2402,2391,2391.8,2368.2,2381,2378.8,-21,-23.2,706590,137962,0,5.04E+11,0
155488,20141027,F4,IF,IF1412,2407,2397.2,2397.2,2373.8,2386.4,2384.2,-20.6,-22.8,42689,37959,0,30539727300,0
155489,20141027,F4,IF,IF1503,2423.2,2417.2,2417.2,2391,2403.2,2400.8,-20,-22.4,4033,8177,0,2905467540,0
155490,20141027,F4,IF,IF1506,2412.2,2419.4,2419.4,2393.6,2404.8,2402.2,-7.4,-10,1319,1634,0,950903760,0
969580,20141027,F4,IF,IF,0,2393,2393.8,2371,2383.2,0,0,0,754631,185732,0,0,0
155055,20141028,F4,IF,IF1411,2378.8,2383,2428.4,2383,2425.8,2419.8,47,41,737404,135407,0,5.32E+11,0
155056,20141028,F4,IF,IF1412,2384.2,2389.2,2433,2388.6,2431.4,2425,47.2,40.8,43623,38949,0,31510903320,0
155057,20141028,F4,IF,IF1503,2400.8,2403.2,2447.4,2403.2,2445.6,2439.8,44.8,39,4136,8313,0,3008368320,0
155058,20141028,F4,IF,IF1506,2402.2,2404.8,2450.6,2404.8,2447.2,2442.6,45,40.4,826,1769,0,601072080,0
969624,20141028,F4,IF,IF,0,2385.2,2430.2,2385.2,2428,0,0,0,785989,184438,0,0,0
154623,20141029,F4,IF,IF1411,2419.8,2429.4,2471.6,2423.8,2457.6,2452.4,37.8,32.6,872767,129242,0,6.40E+11,0
154624,20141029,F4,IF,IF1412,2425,2435,2475.8,2429,2464.2,2457.2,39.2,32.2,72552,42054,0,53333991660,0
154625,20141029,F4,IF,IF1503,2439.8,2445.8,2490,2443.2,2477.2,2471.6,37.4,31.8,6239,8277,0,4616168580,0
154626,20141029,F4,IF,IF1506,2442.6,2451,2492,2447.2,2479.8,2474.8,37.2,32.2,1953,1955,0,1446858960,0
969668,20141029,F4,IF,IF,0,2431.6,2473,2426.4,2460.2,0,0,0,953511,181528,0,0,0
154191,20141030,F4,IF,IF1411,2452.4,2460,2473.6,2452.2,2469.6,2464.2,17.2,11.8,843691,129200,0,6.23E+11,0
154192,20141030,F4,IF,IF1412,2457.2,2461.2,2478.6,2457.4,2474.2,2469,17,11.8,54336,43560,0,40206254220,0
154193,20141030,F4,IF,IF1503,2471.6,2477.2,2492.8,2471.8,2488.2,2483.6,16.6,12,4909,8369,0,3654218880,0
154194,20141030,F4,IF,IF1506,2474.8,2482.4,2495.8,2475,2491.4,2487.2,16.6,12.4,1460,2031,0,1088147700,0
969712,20141030,F4,IF,IF,0,2462.2,2475.6,2454.4,2471.8,0,0,0,904396,183160,0,0,0
153759,20141031,F4,IF,IF1411,2464.2,2474,2525,2471,2523.2,2518,59,53.8,1110664,133124,0,8.32E+11,0
153760,20141031,F4,IF,IF1412,2469,2475.4,2529.2,2475.4,2528.2,2522.8,59.2,53.8,88125,44991,0,66135771180,0
153761,20141031,F4,IF,IF1503,2483.6,2493,2543.8,2490.2,2543.8,2536.8,60.2,53.2,9451,8527,0,7136115060,0
153762,20141031,F4,IF,IF1506,2487.2,2490,2550,2490,2550,2543.2,62.8,56,3358,2539,0,2542409760,0
969755,20141031,F4,IF,IF,0,2476.2,2526.8,2473.6,2525.6,0,0,0,1211598,189181,0,0,0
153327,20141103,F4,IF,IF1411,2518,2524.8,2529.6,2508.2,2511.2,2512.6,-6.8,-5.4,675518,134828,0,5.11E+11,0
153328,20141103,F4,IF,IF1412,2522.8,2531,2534.6,2514.2,2517,2518.2,-5.8,-4.6,48767,47544,0,36958579320,0
153329,20141103,F4,IF,IF1503,2536.8,2543.8,2550.2,2530,2533,2533.8,-3.8,-3,5517,8820,0,4207320300,0
153330,20141103,F4,IF,IF1506,2543.2,2552.2,2557,2535.4,2538,2539,-5.2,-4.2,1619,2757,0,1237576860,0
969798,20141103,F4,IF,IF,0,2527.2,2531.8,2511,2514,0,0,0,731421,193949,0,0,0
152895,20141104,F4,IF,IF1411,2512.6,2510.2,2518,2504.8,2511,2511,-1.6,-1.6,632316,130568,0,4.76E+11,0
152896,20141104,F4,IF,IF1412,2518.2,2508.2,2523,2508.2,2516.4,2516,-1.8,-2.2,38573,47121,0,29121033000,0
152897,20141104,F4,IF,IF1503,2533.8,2522,2538.8,2522,2532.6,2531.6,-1.2,-2.2,3437,8875,0,2610623760,0
152898,20141104,F4,IF,IF1506,2539,2537.2,2543.8,2531,2536,2535.8,-3,-3.2,1122,2775,0,853667280,0
969842,20141104,F4,IF,IF,0,2513,2520.2,2507.6,2513.8,0,0,0,675448,189339,0,0,0
152463,20141105,F4,IF,IF1411,2511,2512.2,2524.6,2500.2,2515.2,2510.4,4.2,-0.6,746368,129085,0,5.62E+11,0
152464,20141105,F4,IF,IF1412,2516,2517,2529.8,2505.6,2519.4,2515.6,3.4,-0.4,55531,48818,0,41914540140,0
152465,20141105,F4,IF,IF1503,2531.6,2537.2,2544,2521.2,2537,2532.8,5.4,1.2,8359,9829,0,6350661360,0
152466,20141105,F4,IF,IF1506,2535.8,2539.8,2548.6,2525.8,2540,2536.6,4.2,0.8,1360,2925,0,1035005880,0
969885,20141105,F4,IF,IF,0,2514.8,2527,2502.8,2517.8,0,0,0,811618,190657,0,0,0
152031,20141106,F4,IF,IF1411,2510.4,2518,2521,2488.6,2517.2,2511.6,6.8,1.2,829996,135737,0,6.24E+11,0
152032,20141106,F4,IF,IF1412,2515.6,2523,2526,2494.8,2523,2517,7.4,1.4,61857,51945,0,46607727720,0
152033,20141106,F4,IF,IF1503,2532.8,2540.2,2544,2515,2544,2537.4,11.2,4.6,7549,11483,0,5733439260,0
152034,20141106,F4,IF,IF1506,2536.6,2545.6,2546.2,2518,2544.2,2540,7.6,3.4,1498,3152,0,1138759560,0
969928,20141106,F4,IF,IF,0,2520.8,2523.6,2492.4,2520.6,0,0,0,900900,202317,0,0,0
151599,20141107,F4,IF,IF1411,2511.6,2520,2549.8,2486.6,2496.4,2500,-15.2,-11.6,1180315,124551,0,8.92E+11,0
151600,20141107,F4,IF,IF1412,2517,2527,2555,2491.6,2502.2,2505.2,-14.8,-11.8,120457,52208,0,91261834080,0
151601,20141107,F4,IF,IF1503,2537.4,2545.4,2574,2511,2521.4,2524.2,-16,-13.2,13158,11443,0,10039293960,0
151602,20141107,F4,IF,IF1506,2540,2546.6,2575.6,2514,2522,2526.2,-18,-13.8,3180,3390,0,2429801400,0
969971,20141107,F4,IF,IF,0,2523.2,2552.4,2489.8,2500,0,0,0,1317110,191592,0,0,0
151167,20141110,F4,IF,IF1411,2500,2520.6,2568.8,2508.2,2564.8,2555.6,64.8,55.6,1079730,123543,0,8.21E+11,0
151168,20141110,F4,IF,IF1412,2505.2,2521,2576,2515,2572.2,2562,67,56.8,127327,61278,0,97036318080,0
151169,20141110,F4,IF,IF1503,2524.2,2542,2594.2,2534,2590,2580.2,65.8,56,12175,12002,0,9344405460,0
151170,20141110,F4,IF,IF1506,2526.2,2539.6,2594.2,2536.4,2592,2580.8,65.8,54.6,3281,3552,0,2521664640,0
970016,20141110,F4,IF,IF,0,2524,2572.6,2512.2,2569,0,0,0,1222513,200375,0,0,0
150735,20141111,F4,IF,IF1411,2555.6,2566.8,2591.6,2532,2549.4,2546,-6.2,-9.6,1328659,117440,0,1.02E+12,0
150736,20141111,F4,IF,IF1412,2562,2578.2,2598,2539,2557.2,2552,-4.8,-10,189406,65052,0,1.46E+11,0
150737,20141111,F4,IF,IF1503,2580.2,2594,2614.8,2558,2574.6,2572,-5.6,-8.2,17711,13207,0,13766125440,0
150738,20141111,F4,IF,IF1506,2580.8,2597,2615,2560.8,2578,2573.2,-2.8,-7.6,4806,3683,0,3735505380,0
970059,20141111,F4,IF,IF,0,2570.6,2594.6,2536.2,2554.2,0,0,0,1540582,199382,0,0,0
150303,20141112,F4,IF,IF1411,2546,2551,2590.8,2543.6,2584.2,2577,38.2,31,968069,113570,0,7.44E+11,0
150304,20141112,F4,IF,IF1412,2552,2559.6,2597.6,2551,2591.2,2584.4,39.2,32.4,141064,70971,0,1.09E+11,0
